Q9UL63	MKLN1	Muskelin	4289	Brain, Kidney, Lung, Osteosarcoma, Placenta, Testis, Uterus, Melanoma
Q9ULD2	MTUS1	Microtubule-associated tumor suppressor 1	57509	Lung, Brain, Fetal brain, Placenta, Salivary gland, Uterus, Ovary, Skin, Testis, Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Liver
Q9ULD4	BRPF3	Bromodomain and PHD finger-containing protein 3	27154	Brain, Brain, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9ULD9	ZNF608	Zinc finger protein 608	57507	Brain, Testis, PNS, Skin, Renal cell carcinoma, Embryonic kidney, Erythroleukemia, Liver
Q9ULF5	SLC39A10	Zinc transporter ZIP10	57181	Brain, Brain, Brain, Colon carcinoma, Brain, Testis, Cervix carcinoma, Cervix carcinoma
Q9ULG1	INO80	Chromatin-remodeling ATPase INO80	54617	Brain, Testis, Cervix carcinoma, Leukemic T-cell
Q9ULH1	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	50807	Brain, Bone marrow, Brain, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9ULH7	MRTFB	Myocardin-related transcription factor B	57496	Cervix carcinoma, Brain, Thymus, Brain, Medulla oblongata, Testis, Brain, Amygdala, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9ULJ1	ODF2L	Protein BCAP	57489	Brain, Thymus, Placenta, Brain, Pituitary, Prostate
Q9ULJ3	ZBTB21	Zinc finger and BTB domain-containing protein 21	49854	Fetal kidney, Testis, Brain, Placenta, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9ULJ6	ZMIZ1	Zinc finger MIZ domain-containing protein 1	57178	Brain
Q9ULJ7	ANKRD50	Ankyrin repeat domain-containing protein 50	57182	Brain, Thalamus, Colon endothelium, Brain, Hepatoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9ULJ8	PPP1R9A	Neurabin-1	55607	Colon, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma
Q9ULM2	ZNF490	Zinc finger protein 490	57474	Brain, Testis
Q9ULM6	CNOT6	CCR4-NOT transcription complex subunit 6	57472	Brain
Q9ULT8	HECTD1	E3 ubiquitin-protein ligase HECTD1	25831	Brain, Testis, Muscle, Urinary bladder, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9ULU4	ZMYND8	Protein kinase C-binding protein 1	23613	Hippocampus, Testis, Mammary tumor, Brain, Amygdala, Brain, Hippocampus, Trachea, Salivary gland, Brain, Eye, Testis, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9ULW3	ABT1	Activator of basal transcription 1	29777	Duodenum, Testis
Q9ULX3	NOB1	RNA-binding protein NOB1	28987	Kidney, Embryo, Duodenum, Placenta, Hepatoma, Aorta, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UM21	MGAT4A	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	11320	Liver, Trachea
Q9UM22	EPDR1	Mammalian ependymin-related protein 1	54749	Cervix, Liver
Q9UM63	PLAGL1	Zinc finger protein PLAGL1	5325	Pituitary, Mammary gland, Placenta, Colon, Fetal kidney, Lung
Q9UM82	SPATA2	Spermatogenesis-associated protein 2	9825	Testis, Brain, Skin, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q9UMX0	UBQLN1	Ubiquilin-1	29979	Brain, B-cell, Lung, Brain, Brain, Muscle, Embryo, Fetal brain cortex, Embryonic kidney, Cervix carcinoma, Erythroleukemia
Q9UMX5	NENF	Neudesin	29937	Brain, Gastric carcinoma, Uterus, Liver
Q9UMY4	SNX12	Sorting nexin-12	29934	Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma
Q9UMZ2	SYNRG	Synergin gamma	11276	Brain, Brain, Lymph, Brain, Platelet, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UN67	PCDHB10	Protocadherin beta-10	56126	Brain
Q9UN86	G3BP2	Ras GTPase-activating protein-binding protein 2	9908	Brain, Brain, Brain, Brain, Placenta, B-cell, Colon carcinoma, Lung carcinoma, Ovarian carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9UNL2	SSR3	Translocon-associated protein subunit gamma	6747	Pituitary, Prostate, Trachea, Skin, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UNQ2	DIMT1	Probable dimethyladenosine transferase	27292	Aorta, Lung, Placenta, Brain, Cervix carcinoma
Q9UNZ2	NSFL1C	NSFL1 cofactor p47	55968	Adrenal gland, Umbilical cord blood, Brain, Placenta, Fetal brain cortex, Cervix carcinoma, T-cell, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UP38	FZD1	Frizzled-1	8321	Prostatic carcinoma, Fetal lung, Eye, Esophageal carcinoma
Q9UP83	COG5	Conserved oligomeric Golgi complex subunit 5	10466	Brain, Testis, Platelet, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9UPA5	BSN	Protein bassoon	8927	Brain, Erythroleukemia
Q9UPG8	PLAGL2	Zinc finger protein PLAGL2	5326	Fetal kidney, Bone marrow, Testis, B-cell
Q9UPM8	AP4E1	AP-4 complex subunit epsilon-1	23431	Heart, Testis, Uterine endothelium, Cervix carcinoma, Cervix carcinoma, Liver
Q9UPN3	MACF1	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	23499	Brain, Brain, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UPN6	SCAF8	Protein SCAF8	22828	Brain, Testis, Testis, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9UPN9	TRIM33	E3 ubiquitin-protein ligase TRIM33	51592	Brain, Thyroid, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9UPP1	PHF8	Histone lysine demethylase PHF8	23133	Brain, Embryo, Teratocarcinoma, Trachea, Endometrial tumor, Brain, Cervix, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9UPQ9	TNRC6B	Trinucleotide repeat-containing gene 6B protein	23112	Brain, Amygdala, Testis, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UPS6	SETD1B	Histone-lysine N-methyltransferase SETD1B	23067	Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q9UPT8	ZC3H4	Zinc finger CCCH domain-containing protein 4	23211	Brain, Uterus, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UPT9	USP22	Ubiquitin carboxyl-terminal hydrolase 22	23326	Brain, Uterus, Colon endothelium
Q9UPU7	TBC1D2B	TBC1 domain family member 2B	23102	Colon, Brain, Duodenum, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UPV9	TRAK1	Trafficking kinesin-binding protein 1	22906	Brain, Kidney, Salivary gland, Kidney, Cervix carcinoma, Erythroleukemia
Q9UPY3	DICER1	Endoribonuclease Dicer	23405	Neuroblastoma, Lung, Brain, Brain, Lung, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UPZ9	ICK	Serine/threonine-protein kinase ICK	22858	Colon, Cervix carcinoma, Brain, Brain, Cervix carcinoma
Q9UQ13	SHOC2	Leucine-rich repeat protein SHOC-2	8036	Brain, Brain, Amygdala, Trachea, Testis
Q9UQ35	SRRM2	Serine/arginine repetitive matrix protein 2	23524	Cervix carcinoma, Brain, Embryonic testis, Muscle, Placenta, Retina, Colon carcinoma, Umbilical cord blood, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9UQ80	PA2G4	Proliferation-associated protein 2G4	5036	Brain, Lung, Skin, B-cell lymphoma, Mammary carcinoma, Ovarian carcinoma, Brain, Cajal-Retzius cell, Fetal brain cortex, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UQB9	AURKC	Aurora kinase C	6795	Testis, Placenta, Testis, Brain
Q9UQE7	SMC3	Structural maintenance of chromosomes protein 3	9126	B-cell, Brain, Umbilical cord blood, Neuron, Embryonic kidney, T-cell, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UQN3	CHMP2B	Charged multivesicular body protein 2b	25978	Brain, Thalamus, Cerebellum, Cervix, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9UQR1	ZNF148	Zinc finger protein 148	7707	B-cell, Kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y217	MTMR6	Myotubularin-related protein 6	9107	Testis, Trachea, Skeletal muscle, Eye, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y221	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	51388	Umbilical cord blood, Colon adenocarcinoma, Periodontal ligament, Skin, Cervix carcinoma
Q9Y222	DMTF1	Cyclin-D-binding Myb-like transcription factor 1	9988	Chronic myeloid leukemia cell, Cerebellum, Placenta, Thalamus, Brain, Muscle, Placenta, Testis
Q9Y224	RTRAF	RNA transcription, translation and transport factor protein	51637	Pituitary, Muscle, Liver
Q9Y227	ENTPD4	Ectonucleoside triphosphate diphosphohydrolase 4	9583	Brain, Pancreatic adenocarcinoma, Brain
Q9Y236	OSGIN2	Oxidative stress-induced growth inhibitor 2	734	Testis, Testis
Q9Y243	AKT3	RAC-gamma serine/threonine-protein kinase	10000	Brain, Testis, Embryonic kidney, Liver
Q9Y244	POMP	Proteasome maturation protein	51371	Heart, Heart, Promyelocytic leukemia, Umbilical cord blood, Tongue, Bone marrow, Placenta
Q9Y252	RNF6	E3 ubiquitin-protein ligase RNF6	6049	Leukocyte, Testis, Brain, Testis, Testis
Q9Y253	POLH	DNA polymerase eta	5429	Cervix carcinoma, Skin
Q9Y262	EIF3L	Eukaryotic translation initiation factor 3 subunit L	51386	Umbilical cord blood, Aorta, Testis, Adipose tissue, Brain, Cervix, Colon, Lymphoblast, Liver
Q9Y281	CFL2	Cofilin-2	1073	Bone marrow, Placenta, Skeletal muscle, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2D8	SSX2IP	Afadin- and alpha-actinin-binding protein	117178	Testis, Testis, Brain, Cerebellum, Testis, Testis, Brain, Eye, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y2D9	ZNF652	Zinc finger protein 652	22834	Brain, Testis, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2E4	DIP2C	Disco-interacting protein 2 homolog C	22982	Brain, Kidney, Placenta, Liver
Q9Y2F5	ICE1	Little elongation complex subunit 1	23379	Brain, Brain, Amygdala, Retina, Uterus, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2F9	BTBD3	BTB/POZ domain-containing protein 3	22903	Brain, Brain
Q9Y2G2	CARD8	Caspase recruitment domain-containing protein 8	22900	Brain, Kidney, Umbilical cord blood, Eye
Q9Y2G3	ATP11B	Probable phospholipid-transporting ATPase IF	23200	Colon, Colon, Mammary gland, Brain, Testis, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2G8	DNAJC16	DnaJ homolog subfamily C member 16	23341	Brain, Retina, Skin, Testis
Q9Y2H0	DLGAP4	Disks large-associated protein 4	22839	Brain, PNS, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2H1	STK38L	Serine/threonine-protein kinase 38-like	23012	Brain, Brain, Uterus, Testis, Cervix carcinoma, Lung carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y2H6	FNDC3A	Fibronectin type-III domain-containing protein 3A	22862	Dental pulp, Odontoblast, Brain, Testis, Cervix, Fetal kidney, Brain, Placenta, Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2I1	NISCH	Nischarin	11188	Brain, Brain, Testis, Eye, PNS, Testis, Hippocampus, Leukemic T-cell, Erythroleukemia
Q9Y2I8	WDR37	WD repeat-containing protein 37	22884	Brain, Testis, Testis, Brain
Q9Y2K1	ZBTB1	Zinc finger and BTB domain-containing protein 1	22890	Placenta, Brain, Eye, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
Q9Y2L1	DIS3	Exosome complex exonuclease RRP44	22894	Brain, Peripheral blood leukocyte, Brain, Trachea, Lymph node, Testis, Lymph, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y2L5	TRAPPC8	Trafficking protein particle complex subunit 8	22878	Brain, Testis, Teratocarcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2L6	FRMD4B	FERM domain-containing protein 4B	23150	Brain, Testis, Platelet, Cervix carcinoma
Q9Y2L8	ZKSCAN5	Zinc finger protein with KRAB and SCAN domains 5	23660	Brain, Cervix carcinoma, Erythroleukemia
Q9Y2L9	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	23143	Brain, Brain, Lung, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2M5	KLHL20	Kelch-like protein 20	27252	Brain, Teratocarcinoma
Q9Y2R4	DDX52	Probable ATP-dependent RNA helicase DDX52	11056	Teratocarcinoma, Thymus, Prostate, Liver, Spleen, Cervix carcinoma, Embryonic kidney, Cervix carcinoma
Q9Y2T1	AXIN2	Axin-2	8313	Brain, Lymphoblast, Brain
Q9Y2U5	MAP3K2	Mitogen-activated protein kinase kinase kinase 2	10746	T-cell, Brain, Testis, Teratocarcinoma, Cervix carcinoma, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2U8	LEMD3	Inner nuclear membrane protein Man1	23592	Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2U9	KLHDC2	Kelch domain-containing protein 2	23588	Hepatoma, Placenta, Ovarian carcinoma, Brain, Kidney
Q9Y2V2	CARHSP1	Calcium-regulated heat-stable protein 1	23589	Placenta, Brain, Placenta, Prostate, Lymphoblast, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2W1	THRAP3	Thyroid hormone receptor-associated protein 3	9967	Cervix carcinoma, Brain, Colon carcinoma, Ovarian carcinoma, Lymphoblast, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, T-cell, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9Y2W2	WBP11	WW domain-binding protein 11	51729	Eye, Muscle, Placenta, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
Q9Y2X9	ZNF281	Zinc finger protein 281	23528	Liver, Placenta, Skin, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y2Y0	ARL2BP	ADP-ribosylation factor-like protein 2-binding protein	23568	Ovary, Brain, Mammary gland, Erythroleukemia
Q9Y2Y9	KLF13	Krueppel-like factor 13	51621	Pancreas, Lung, Cervix carcinoma
Q9Y324	FCF1	rRNA-processing protein FCF1 homolog	51077	Neuroblastoma
Q9Y376	CAB39	Calcium-binding protein 39	51719	Hypothalamus, Testis, Duodenum, Liver
Q9Y3A3	MOB4	MOB-like protein phocein	25843	Adrenal gland, Brain, Brain, Trachea, Urinary bladder
Q9Y3A5	SBDS	Ribosome maturation protein SBDS	51119	Brain cortex, Ovarian carcinoma, PNS, Platelet, Liver
Q9Y3A6	TMED5	Transmembrane emp24 domain-containing protein 5	50999	Placenta, Testis, Bone marrow, Brain, Placenta, Liver
Q9Y3B1	PRELID3B	PRELI domain containing protein 3B	51012	Placenta, Eye, Uterus
Q9Y3B2	EXOSC1	Exosome complex component CSL4	51013	Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y3B3	TMED7	Transmembrane emp24 domain-containing protein 7	51014	Placenta, Uterus
Q9Y3B9	RRP15	RRP15-like protein	51018	Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y3C4	TPRKB	EKC/KEOPS complex subunit TPRKB	51002	Fetal brain, Testis
Q9Y3D3	MRPS16	28S ribosomal protein S16, mitochondrial	51021	Thymus, Muscle, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma
Q9Y3E0	GOLT1B	Vesicle transport protein GOT1B	51026	Amygdala, Lung fibroblast, Dendritic cell, Ovary
Q9Y3L5	RAP2C	Ras-related protein Rap-2c	57826	Testis, Caudate nucleus, Placenta
Q9Y3M8	STARD13	StAR-related lipid transfer protein 13	90627	Uterus, Skin
Q9Y3P9	RABGAP1	Rab GTPase-activating protein 1	23637	Placenta, Brain, Umbilical cord blood, Mammary gland, Testis, Placenta, Uterus, Uterus, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y3R0	GRIP1	Glutamate receptor-interacting protein 1	23426	Fetal brain
Q9Y3S2	ZNF330	Zinc finger protein 330	27309	Kidney, Eye, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q9Y3Y2	CHTOP	Chromatin target of PRMT1 protein	26097	Hypothalamus, Eye, Liver, Placenta, Uterus, Fetal brain, Lymph node, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y3Z3	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	25939	Brain, Platelet, Brain, Placenta, Trachea, Brain, T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y448	KNSTRN	Small kinetochore-associated protein	90417	Testis, Testis, Kidney, Ovary, Testis, Neuroblastoma, Cervix carcinoma
Q9Y485	DMXL1	DmX-like protein 1	1657	Placenta, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y487	ATP6V0A2	V-type proton ATPase 116 kDa subunit a isoform 2	23545	Astrocyte, Placenta, Embryonic kidney, Cervix carcinoma, Erythroleukemia
Q9Y490	TLN1	Talin-1	7094	Brain, Embryonic carcinoma, Platelet, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y4A8	NFE2L3	Nuclear factor erythroid 2-related factor 3	9603	Kidney, Lymph, Placenta, Placenta
Q9Y4D8	HECTD4	Probable E3 ubiquitin-protein ligase HECTD4	-	Brain, Eye, Lung, Urinary bladder, Brain, Glial tumor, Brain, Placenta, Uterus, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
Q9Y4E5	ZNF451	E3 SUMO-protein ligase ZNF451	26036	Brain, Brain, Brain, Testis, Leukemic T-cell, Erythroleukemia, Colon carcinoma
Q9Y4E6	WDR7	WD repeat-containing protein 7	23335	Liver, Brain, Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
Q9Y4E8	USP15	Ubiquitin carboxyl-terminal hydrolase 15	9958	Brain, Brain, Hair follicle dermal papilla, Placenta, Brain, Lung, Mammary carcinoma, Fetal brain, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y4F4	TOGARAM1	TOG array regulator of axonemal microtubules protein 1	23116	Brain, Uterus, Hippocampus, Erythroleukemia
Q9Y4G6	TLN2	Talin-2	83660	Brain, Skeletal muscle, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
Q9Y4G8	RAPGEF2	Rap guanine nucleotide exchange factor 2	9693	Brain, Cervix carcinoma, Embryonic kidney, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y4I1	MYO5A	Unconventional myosin-Va	4644	Skin, Fetal brain, Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma
Q9Y4K1	CRYBG1	Beta/gamma crystallin domain-containing protein 1	202	Liver, Placenta, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Liver
Q9Y4K4	MAP4K5	Mitogen-activated protein kinase kinase kinase kinase 5	11183	T-cell, Testis, Cervix carcinoma, Erythroleukemia, Liver
Q9Y4P8	WIPI2	WD repeat domain phosphoinositide-interacting protein 2	26100	Testis, Testis, Lymphoma, Placenta, Skin, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
Q9Y4X0	AMMECR1	AMME syndrome candidate gene 1 protein	9949	Brain, Placenta, Erythroleukemia
Q9Y4X4	KLF12	Krueppel-like factor 12	11278	Hypothalamus, Umbilical cord blood, Brain, Brain, Leukemic T-cell, Cervix carcinoma
Q9Y4X5	ARIH1	E3 ubiquitin-protein ligase ARIH1	25820	Fetal brain, Brain, Brain, Brain, Brain, Monocyte
Q9Y530	OARD1	ADP-ribose glycohydrolase OARD1	221443	Lung, Erythroleukemia
Q9Y576	ASB1	Ankyrin repeat and SOCS box protein 1	51665	Placenta, Brain
Q9Y597	KCTD3	BTB/POZ domain-containing protein KCTD3	51133	Brain, Lymph, Placenta, Brain, Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y5B6	PAXBP1	PAX3- and PAX7-binding protein 1	94104	Brain, Heart, Kidney, Lung, Muscle, Placenta, Testis, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y5E7	PCDHB2	Protocadherin beta-2	56133	
Q9Y5J3	HEY1	Hairy/enhancer-of-split related with YRPW motif protein 1	23462	Brain, Placenta, Lung
Q9Y5J5	PHLDA3	Pleckstrin homology-like domain family A member 3	23612	Placenta, Thalamus, Cerebellum, Brain, Skin
Q9Y5J6	TIMM10B	Mitochondrial import inner membrane translocase subunit Tim10 B	26515	Pheochromocytoma, Bone marrow
Q9Y5J7	TIMM9	Mitochondrial import inner membrane translocase subunit Tim9	26520	Hippocampus, Placenta, Skin
Q9Y5K6	CD2AP	CD2-associated protein	23607	Uterus, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
Q9Y5P4	COL4A3BP	Collagen type IV alpha-3-binding protein	10087	Lung, Synovium, Placenta, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
